STATE,ST_CASE,PEDS,PERNOTMVIT,PERMVIT,VE_TOTAL,CITY,FullDate,DAY_WEEK,FullTime,NHS,ROUTE,TWAY_ID,LGT_COND,WEATHER,ArrivalAtScene,ArrivalAtHosp,DRUNK_DR,FATALS
6,60941,0,0,2,2,1980,05-05-2015,3,04:06:00,1,1,I-405,2,1,99:99:00,99:99:00,0,1
6,60942,0,0,4,2,0,01-05-2015,6,12:57:00,0,4,CR-LOWER WYANDOTTE RD,1,1,99:99:00,99:99:00,0,1
6,60943,0,0,8,2,0,18-04-2015,7,11:10:00,1,3,SR-152,1,1,99:99:00,99:99:00,0,1
6,60944,1,1,1,1,3455,09-05-2015,7,09:44:00,0,6,WASHINGTON BL,1,1,99:99:00,88:88:00,0,1
6,60945,0,0,2,2,4050,18-04-2015,7,16:37:00,0,6,PLAZA DR,1,1,99:99:00,88:88:00,0,1
6,60946,0,0,3,2,0,06-05-2015,4,18:00:00,0,4,CR-SUNSET BLVD,1,1,99:99:00,88:88:00,1,1
6,60947,0,0,2,2,0,29-04-2015,4,20:55:00,0,3,SR-247,2,1,99:99:00,99:99:00,0,1
6,60948,1,1,1,1,1980,13-05-2015,4,21:25:00,0,6,VICTORY BL,3,1,99:99:00,88:88:00,0,1
6,60949,0,0,3,2,0,30-04-2015,5,15:09:00,1,1,I-10,1,1,15:50:00,99:99:00,0,1
6,60950,1,1,1,1,3000,12-05-2015,3,21:20:00,0,6,FOOTHILL BL,3,1,99:99:00,88:88:00,0,1
6,60951,0,0,4,2,3210,29-04-2015,4,21:59:00,0,6,W HIGHLAND AVE,2,1,99:99:00,99:99:00,0,1
6,60952,1,1,3,1,0,21-04-2015,3,15:11:00,0,6,CR-CANAL RD,1,1,99:99:00,99:99:00,0,1
6,60953,0,0,1,2,3260,09-05-2015,7,11:08:00,0,6,JAMACHA RD,1,1,99:99:00,88:88:00,0,1
6,60954,1,1,2,1,0,12-05-2015,3,22:50:00,0,4,CR-MCGARY RD,2,1,99:99:00,88:88:00,0,1
6,60955,0,0,1,3,0,09-05-2015,7,13:49:00,0,4,CR-LAKESHORE BL,1,1,99:99:00,99:99:00,1,1
6,60956,2,2,1,1,0,29-04-2015,4,22:20:00,0,4,CR-SULTANAS RD,2,1,99:99:00,99:99:00,0,1
6,60957,0,0,4,2,470,10-05-2015,1,12:16:00,0,6,ORANGETHORPE AVE,1,1,99:99:00,99:99:00,1,1
6,60958,4,4,1,2,1920,02-05-2015,7,18:51:00,0,6,MURRIEETA BLVD,1,1,99:99:00,99:99:00,1,2
6,60959,0,0,2,2,1946,23-04-2015,5,02:48:00,0,3,SR-213,3,1,99:99:00,88:88:00,0,1
6,60960,0,0,1,1,3260,04-05-2015,2,20:26:00,0,6,MISSION BAY DR,3,1,99:99:00,88:88:00,1,1
6,60961,1,1,1,1,0,06-05-2015,4,21:50:00,0,4,CR-HOOPER AVE,3,10,99:99:00,88:88:00,0,1
6,60962,1,1,2,1,0,21-05-2015,5,21:45:00,1,3,SR-65,3,1,99:99:00,99:99:00,0,1
6,60963,0,0,8,3,1900,20-04-2015,2,05:06:00,1,3,SR-65,3,1,99:99:00,99:99:00,1,1
6,60964,0,0,3,3,1580,03-05-2015,1,14:19:00,0,6,PARK AVE,1,1,99:99:00,88:88:00,2,1
6,60965,1,1,1,1,110,11-05-2015,2,17:39:00,0,6,W 11TH ST,1,1,99:99:00,99:99:00,0,1
6,60966,0,0,2,2,80,12-05-2015,3,00:03:00,1,3,SR-57,3,1,99:99:00,88:88:00,0,1
6,60967,1,1,2,2,3150,26-04-2015,1,18:12:00,0,6,DEL PASO BLVD,1,1,99:99:00,99:99:00,0,1
6,60968,0,1,1,2,2700,14-05-2015,5,14:40:00,1,1,I-210,1,1,99:99:00,88:88:00,0,1
6,60969,0,0,6,2,260,03-05-2015,1,16:13:00,1,1,I-15,1,1,99:99:00,99:99:00,1,2
6,60970,4,4,0,1,1846,21-05-2015,5,21:20:00,0,6,VIA CONQUISTADOR,2,1,99:99:00,99:99:00,0,1
6,60971,1,1,1,1,1003,14-05-2015,5,20:09:00,0,6,PALM DR,3,2,99:99:00,88:88:00,0,1
6,60972,2,2,6,3,0,30-04-2015,5,22:25:00,1,1,I-10,3,1,99:99:00,88:88:00,0,2
6,60973,1,1,1,1,3000,19-05-2015,3,20:51:00,0,6,VAN KOEVERING ST,2,1,99:99:00,99:99:00,0,1
6,60974,0,0,8,3,3340,03-05-2015,1,17:05:00,1,2,US-101,1,1,99:99:00,99:99:00,0,1
6,60975,1,1,2,2,1980,13-05-2015,4,15:05:00,0,6,HOLLYWOOD BL,1,10,99:99:00,99:99:00,0,1
6,60976,0,0,2,2,0,14-05-2015,5,16:04:00,0,4,CR-WILDCAT CYN RD,1,2,99:99:00,99:99:00,0,1
6,60977,1,1,1,1,0,24-05-2015,1,00:40:00,1,2,US-101,2,8,99:99:00,88:88:00,0,1
6,60978,0,0,3,2,1840,07-05-2015,5,08:00:00,0,6,90TH ST,1,1,99:99:00,99:99:00,0,1
6,60979,1,1,1,1,0,19-05-2015,3,22:40:00,1,3,SR-20,2,1,99:99:00,88:88:00,0,1
6,60980,1,1,1,1,1980,16-05-2015,7,20:11:00,0,6,FLORENCE AVE,3,1,99:99:00,88:88:00,0,1
6,60981,0,0,1,1,4124,27-04-2015,2,04:10:00,0,6,SUNSET BLVD,3,1,99:99:00,99:99:00,1,1
6,60982,0,0,2,2,0,13-05-2015,4,08:10:00,0,3,SR-299,1,1,99:99:00,88:88:00,0,1
6,60983,0,0,4,2,0,05-05-2015,3,07:50:00,1,1,I-215,1,10,99:99:00,88:88:00,0,1
6,60984,0,0,5,4,240,01-05-2015,6,14:35:00,0,6,EAST TRUXTON AVENUE,1,1,99:99:00,99:99:00,0,1
6,60985,1,1,2,1,2400,24-05-2015,1,20:45:00,0,3,SR-1,3,1,99:99:00,99:99:00,1,1
6,60986,0,0,3,2,240,14-05-2015,5,16:20:00,1,3,SR-99,1,2,99:99:00,99:99:00,0,1
6,60987,1,1,1,1,975,05-05-2015,3,16:37:00,0,6,CROW CYN RD,1,1,99:99:00,99:99:00,0,1
6,60988,1,1,1,1,10,24-05-2015,1,22:48:00,0,6,LINCOLN AVE,3,10,99:99:00,99:99:00,0,1
6,60989,0,0,3,2,0,13-05-2015,4,21:31:00,1,3,SR-46,2,1,99:99:00,99:99:00,0,1
6,60990,0,0,6,3,0,13-05-2015,4,17:42:00,1,1,I-15,1,1,99:99:00,99:99:00,0,2
6,60991,1,1,3,2,4010,06-05-2015,4,21:30:00,0,6,ALAMO DR,3,1,99:99:00,88:88:00,0,1
6,60992,0,0,2,2,0,21-05-2015,5,14:24:00,1,2,US-50,1,2,99:99:00,99:99:00,0,1
6,60993,0,0,4,3,1182,09-05-2015,7,10:19:00,0,6,N RANCHO SANTA FE RD,1,1,99:99:00,99:99:00,0,1
6,60994,1,1,5,1,0,15-05-2015,6,08:21:00,0,4,CR-128,1,10,99:99:00,88:88:00,0,1
6,60995,0,0,1,1,0,05-05-2015,3,13:20:00,1,1,I-5,1,1,99:99:00,99:99:00,0,1
6,60996,0,0,3,2,0,12-05-2015,3,00:33:00,1,1,I-80,3,1,99:99:00,88:88:00,1,3
6,60997,1,1,2,1,710,27-05-2015,4,22:18:00,0,6,E ST,3,1,99:99:00,99:99:00,0,1
6,60998,1,1,1,1,0,27-05-2015,4,22:29:00,0,4,CR-MADISON AVE,3,1,99:99:00,99:99:00,0,1
6,60999,0,0,4,3,2870,13-05-2015,4,22:48:00,0,6,HOLT AVENUE,3,1,99:99:00,99:99:00,1,1
6,61000,1,1,1,1,2700,07-05-2015,5,00:09:00,1,3,SR-134,3,10,99:99:00,88:88:00,0,1
6,61001,0,0,6,3,1980,15-05-2015,6,10:00:00,1,2,US-101,1,10,99:99:00,99:99:00,0,1
6,61002,0,0,3,2,0,07-05-2015,5,20:24:00,0,3,SR-227,2,10,99:99:00,99:99:00,0,1
6,61003,1,1,1,1,2870,27-05-2015,4,18:02:00,0,6,9TH ST,1,1,99:99:00,99:99:00,0,1
6,61004,0,0,3,2,0,15-05-2015,6,19:30:00,0,3,SR-175,1,1,99:99:00,88:88:00,0,1
6,61005,0,0,2,2,2870,07-05-2015,5,22:47:00,0,6,ARROW HWY,3,2,99:99:00,88:88:00,1,1
6,61006,1,1,1,1,1980,27-05-2015,4,01:55:00,0,6,ROSCOE BL,3,10,99:99:00,88:88:00,0,1
6,61007,0,0,2,2,3260,26-05-2015,3,18:29:00,0,6,S 47TH ST,1,1,99:99:00,99:99:00,0,1
6,61008,0,0,5,2,1670,17-05-2015,1,02:08:00,0,6,ALAMEDA STREET,3,1,99:99:00,99:99:00,2,1
6,61009,0,0,3,2,0,08-05-2015,6,16:52:00,0,3,SR-99 RAMP,1,1,99:99:00,99:99:00,1,2
6,61010,1,1,1,1,0,29-05-2015,6,23:54:00,0,3,SR-184,2,1,99:99:00,88:88:00,0,1
6,61011,0,0,2,2,3010,08-05-2015,6,21:52:00,1,1,I-80,3,1,99:99:00,99:99:00,0,1
6,61012,0,0,5,2,0,17-05-2015,1,05:35:00,1,3,SR-138,4,1,99:99:00,99:99:00,2,1
6,61013,0,0,5,2,0,27-05-2015,4,18:50:00,0,3,SR-138,1,1,99:99:00,99:99:00,0,1
6,61014,0,0,3,1,1420,02-06-2015,3,12:27:00,0,6,LEAVESLEY RD,1,1,99:99:00,99:99:00,0,1
6,61015,1,1,1,1,0,01-06-2015,2,21:10:00,0,4,CR-E GIBBONS AVE,2,1,99:99:00,99:99:00,0,1
6,61016,0,0,5,2,0,30-05-2015,7,17:28:00,0,3,SR-86,1,1,99:99:00,99:99:00,0,1
6,61017,1,1,1,1,0,02-06-2015,3,20:50:00,0,4,CR-DOPPLER RD,2,1,99:99:00,88:88:00,0,1
6,61018,0,0,2,2,0,29-05-2015,6,22:10:00,0,3,SR-119,3,1,99:99:00,99:99:00,1,1
6,61019,1,1,2,1,2980,02-06-2015,3,01:01:00,1,2,US-101,3,1,99:99:00,88:88:00,1,1
6,61020,0,0,10,6,0,14-05-2015,5,10:20:00,1,1,I-580,1,1,99:99:00,99:99:00,0,1
6,61021,0,0,3,2,1980,27-05-2015,4,16:30:00,0,6,CAHUENGA BL,1,1,99:99:00,99:99:00,1,1
6,61022,1,1,1,1,0,02-06-2015,3,03:08:00,0,3,SR-99,2,1,99:99:00,88:88:00,0,1
6,61023,0,0,3,2,0,13-05-2015,4,06:00:00,0,4,CR-CHESTNUT AVE,4,1,99:99:00,88:88:00,0,2
6,61024,0,0,5,2,4050,31-05-2015,1,12:57:00,0,6,LOVERS LANE,1,1,99:99:00,99:99:00,0,1
6,61025,0,0,3,2,0,17-05-2015,1,21:10:00,1,3,SR-62,3,1,99:99:00,99:99:00,1,2
6,61026,0,0,2,2,240,03-06-2015,4,06:29:00,0,6,DR MLK JR BL,1,1,99:99:00,99:99:00,0,1
6,61027,0,0,4,2,1947,01-06-2015,2,18:51:00,1,1,I-5,1,1,99:99:00,99:99:00,0,1
6,61028,1,1,1,1,0,06-06-2015,7,05:05:00,0,4,CR-WATT AVE,3,1,99:99:00,88:88:00,0,1
6,61029,0,0,2,2,0,18-05-2015,2,05:31:00,0,3,SR-223,2,10,99:99:00,88:88:00,0,1
6,61030,0,0,2,2,0,28-05-2015,5,23:35:00,1,1,I-80,2,1,99:99:00,99:99:00,0,1
6,61031,0,0,6,2,3260,02-05-2015,7,09:55:00,1,1,I-15,1,1,99:99:00,99:99:00,0,1
6,61032,1,1,1,1,0,04-06-2015,5,00:50:00,0,3,SR-38,2,1,99:99:00,99:99:00,0,1
6,61033,0,0,2,2,4070,05-06-2015,6,14:51:00,0,6,SAN LUIS RD,1,1,99:99:00,99:99:00,0,1
6,61034,0,0,2,2,2400,18-05-2015,2,12:21:00,0,6,JAMBOREE RD,1,1,99:99:00,99:99:00,0,1
6,61035,0,0,2,2,10,07-06-2015,1,21:37:00,0,6,FERNSIDE BLVD,3,1,99:99:00,99:99:00,1,1
6,61036,0,0,2,2,0,09-05-2015,7,05:09:00,0,3,SR-78,4,1,99:99:00,99:99:00,0,1
6,61037,0,0,2,3,0,19-05-2015,3,06:35:00,0,4,CR-GOLDEN HILLS BLVD,1,1,99:99:00,99:99:00,0,1
6,61038,0,0,5,2,0,05-06-2015,6,15:25:00,1,1,I-10,1,1,99:99:00,99:99:00,0,1
6,61039,1,1,1,1,1980,28-04-2015,3,19:50:00,0,6,NORDHOFF ST,3,1,99:99:00,99:99:00,0,1
6,61040,0,0,2,2,4010,21-05-2015,5,17:37:00,1,1,I-80,1,1,99:99:00,88:88:00,0,1
6,61041,0,0,7,3,0,04-06-2015,5,08:03:00,0,4,CR-GILMAN SPRINGS ROAD,1,10,99:99:00,99:99:00,0,1
6,61042,0,0,2,2,0,13-06-2015,7,10:33:00,0,4,CR-ADOBE ROAD,1,1,99:99:00,99:99:00,0,1
6,61043,0,0,2,2,1980,21-05-2015,5,21:05:00,0,6,BUNDY DR,3,1,99:99:00,88:88:00,0,1
6,61044,0,0,2,2,0,14-06-2015,1,02:14:00,0,4,CR-ROAD 80,2,1,99:99:00,99:99:00,0,1
6,61045,1,1,1,1,3290,10-06-2015,4,14:56:00,0,6,MISSION ST,1,2,99:99:00,99:99:00,0,1
6,61046,0,0,4,2,0,04-06-2015,5,00:18:00,1,1,I-40,2,1,99:99:00,99:99:00,0,1
6,61047,0,0,1,2,1690,24-05-2015,1,05:55:00,0,6,MONROE ST,1,1,99:99:00,99:99:00,0,1
6,61048,0,0,4,4,0,29-05-2015,6,17:45:00,0,4,CR-CAMPUS DRIVE,1,1,99:99:00,99:99:00,0,1
6,61049,1,1,1,1,3690,10-06-2015,4,21:24:00,0,6,FIRESTONE BL,3,1,99:99:00,99:99:00,1,1
6,61050,1,1,1,1,0,24-05-2015,1,20:15:00,0,4,CR-SUNBURST ST,2,1,99:99:00,88:88:00,0,1
6,61051,1,1,1,1,0,11-06-2015,5,21:34:00,0,3,SR-54,2,1,99:99:00,88:88:00,0,1
6,61052,0,0,2,2,0,15-06-2015,2,13:38:00,0,4,CR-AUBERRY ROAD,1,1,99:99:00,99:99:00,0,1
6,61053,0,0,4,4,2934,08-06-2015,2,08:11:00,1,2,US-50,1,1,99:99:00,99:99:00,0,1
6,61054,0,0,3,2,0,25-05-2015,2,13:20:00,0,3,SR-162,1,1,99:99:00,99:99:00,0,1
6,61055,1,1,1,1,1980,25-05-2015,2,21:45:00,0,6,HOOPER AVE,3,1,99:99:00,99:99:00,0,1
6,61056,1,1,1,1,3410,02-06-2015,3,19:12:00,0,6,POINT SAN PEDRO RD,1,1,99:99:00,99:99:00,1,1
6,61057,0,0,2,2,1980,25-05-2015,2,22:10:00,0,6,GLENOAKS BLVD,3,1,99:99:00,88:88:00,0,1
6,61058,0,0,2,2,0,04-06-2015,5,10:02:00,0,4,CR-JAPATUL RD,1,1,99:99:00,99:99:00,0,1
6,61059,0,0,2,2,0,15-06-2015,2,13:48:00,1,3,SR-41,1,1,99:99:00,88:88:00,0,1
6,61060,0,0,4,3,0,26-05-2015,3,11:34:00,1,3,SR-41,1,1,99:99:00,99:99:00,1,1
6,61061,2,2,4,5,0,31-05-2015,1,01:59:00,0,4,CR-BENA ROAD,2,1,99:99:00,99:99:00,1,1
6,61062,0,0,6,2,850,03-05-2015,1,16:20:00,1,3,SR-91,1,1,99:99:00,99:99:00,0,1
6,61063,0,0,6,2,0,04-06-2015,5,23:50:00,0,4,CR-10TH AVE,3,1,99:99:00,99:99:00,1,4
6,61064,1,1,1,1,3160,26-05-2015,3,13:49:00,0,3,SR-29,1,1,99:99:00,88:88:00,0,1
6,61065,1,1,3,2,2054,02-06-2015,3,21:00:00,0,3,SR-1,2,1,99:99:00,88:88:00,0,1
6,61066,0,0,2,2,1980,12-05-2015,3,14:26:00,0,6,WINNETKA AVE,1,1,99:99:00,88:88:00,0,1
6,61067,0,0,6,4,1540,15-06-2015,2,09:56:00,1,3,SR-198 RAMP,1,1,99:99:00,99:99:00,0,1
6,61068,0,0,5,3,1305,05-06-2015,6,13:33:00,0,6,VALLEY BLVD,1,1,99:99:00,99:99:00,0,1
6,61069,1,1,1,1,1980,06-07-2015,2,05:25:00,0,6,MLK BL,3,1,99:99:00,99:99:00,0,1
6,61070,0,0,7,5,3070,15-06-2015,2,14:26:00,1,3,SR-91,1,1,99:99:00,99:99:00,0,1
6,61071,1,1,2,1,2200,04-07-2015,7,23:14:00,0,3,SR-108,3,1,99:99:00,99:99:00,0,1
6,61072,1,1,1,1,1300,08-06-2015,2,18:45:00,0,6,E NATOMA ST,1,1,99:99:00,99:99:00,0,1
6,61073,0,0,3,2,0,15-06-2015,2,23:40:00,0,4,CR-30TH ST EAST,2,1,99:99:00,99:99:00,2,1
6,61074,0,0,1,1,3351,04-07-2015,7,99:99:00,1,1,I-5,2,10,99:99:00,88:88:00,0,1
6,61075,0,0,2,2,0,17-05-2015,1,06:40:00,0,3,SR-43,1,1,99:99:00,99:99:00,0,1
6,61076,0,0,3,2,0,01-07-2015,4,07:40:00,0,4,CR-CROW CYN RD,1,1,99:99:00,99:99:00,0,1
6,61077,1,1,1,1,0,13-06-2015,7,00:25:00,0,4,CR-UNION RD,2,1,99:99:00,88:88:00,0,1
6,61078,0,0,7,3,0,05-07-2015,1,01:03:00,0,3,SR-76,3,1,99:99:00,99:99:00,1,1
6,61079,0,0,6,3,0,09-06-2015,3,10:12:00,1,2,US-395,1,10,99:99:00,99:99:00,0,1
6,61080,0,0,2,1,0,04-07-2015,7,19:28:00,0,4,CR-BENNETT VLY RD,1,1,99:99:00,88:88:00,1,1
6,61081,0,0,1,1,0,03-07-2015,6,18:00:00,1,2,US-101,1,1,99:99:00,99:99:00,0,1
6,61082,1,1,1,1,0,04-07-2015,7,01:25:00,1,3,SR-20,2,1,99:99:00,88:88:00,0,1
6,61083,1,1,1,1,1980,11-06-2015,5,23:35:00,0,6,FAIRFAX AVE,2,1,99:99:00,88:88:00,0,1
6,61084,1,1,1,1,4100,04-07-2015,7,04:48:00,0,6,MAIN ST,3,8,99:99:00,88:88:00,0,1
6,61085,0,0,1,1,0,06-05-2015,4,20:16:00,0,4,CR-AVENUE 21,2,1,99:99:00,99:99:00,1,1
6,61086,0,0,3,2,0,04-07-2015,7,19:20:00,0,3,SR-74,1,1,99:99:00,99:99:00,1,1
6,61087,1,1,5,1,1045,12-06-2015,6,21:27:00,0,6,LAKEWOOD BLVD,3,1,99:99:00,88:88:00,1,1
6,61088,0,0,1,1,820,19-05-2015,3,20:10:00,0,3,SR-242,5,1,99:99:00,99:99:00,0,1
6,61089,0,0,6,3,0,11-05-2015,2,14:05:00,1,3,SR-58,1,1,99:99:00,99:99:00,0,1
6,61090,0,0,2,2,80,11-06-2015,5,14:56:00,0,6,S STATE COLLEGE BLVD,1,1,99:99:00,99:99:00,0,1
6,61091,0,0,3,1,0,07-05-2015,5,01:10:00,1,3,SR-99,2,1,99:99:00,99:99:00,1,1
6,61092,1,1,1,1,0,13-06-2015,7,21:20:00,1,2,US-101,2,1,99:99:00,88:88:00,0,1
6,61093,0,0,6,2,0,14-06-2015,1,15:00:00,9,3,SR-62,1,1,99:99:00,99:99:00,0,1
6,61094,1,1,1,1,4050,02-07-2015,5,21:44:00,0,6,DINUBA BL,3,1,99:99:00,99:99:00,0,1
6,61095,0,0,3,2,0,10-05-2015,1,14:40:00,1,2,US-199,1,10,99:99:00,99:99:00,0,1
6,61096,0,0,1,1,0,04-07-2015,7,09:35:00,1,1,I-10,1,1,99:99:00,88:88:00,0,1
6,61097,1,1,2,1,3260,14-06-2015,1,15:24:00,0,6,CAMINO DEL SUR,1,10,99:99:00,99:99:00,0,1
6,61098,0,0,1,1,0,01-07-2015,4,99:99:00,0,3,SR-4,4,1,99:99:00,88:88:00,0,1
6,61099,0,0,2,2,880,17-05-2015,1,14:18:00,0,6,FAIRVIEW RD,1,1,99:99:00,99:99:00,0,1
6,61100,1,1,2,1,1980,14-06-2015,1,21:30:00,0,6,CANOGA AVE,3,1,99:99:00,88:88:00,0,1
6,61101,0,0,3,2,0,04-07-2015,7,15:55:00,0,4,CR-E PANAMA LN,1,1,99:99:00,99:99:00,1,2
6,61102,1,1,1,1,1980,15-06-2015,2,14:45:00,0,6,STANFORD AVE,1,1,99:99:00,99:99:00,0,1
6,61103,2,2,1,1,3290,01-07-2015,4,21:10:00,0,6,3RD STREET,3,1,99:99:00,99:99:00,0,1
6,61104,1,1,1,1,1782,30-05-2015,7,13:40:00,0,6,PASEO DE VALENCIA,1,1,99:99:00,99:99:00,0,1
6,61105,0,0,3,1,0,14-07-2015,3,15:55:00,0,3,SR-46,1,1,99:99:00,99:99:00,0,2
6,61106,0,0,3,2,0,10-07-2015,6,05:25:00,0,4,CR-90TH STREET,4,1,99:99:00,99:99:00,0,1
6,61107,1,1,1,1,3260,15-07-2015,4,21:29:00,0,6,INGRAHAM ST,3,1,99:99:00,99:99:00,0,1
6,61108,1,1,1,1,3412,15-07-2015,4,20:53:00,0,6,DOUGHERTY RD,3,1,99:99:00,88:88:00,0,1
6,61109,1,1,1,1,3000,10-07-2015,6,07:39:00,0,6,CEDAR AVE,1,10,99:99:00,88:88:00,0,1
6,61110,0,0,1,1,0,13-07-2015,2,17:25:00,0,4,CR-CREST FOREST DR,1,1,99:99:00,88:88:00,1,1
6,61111,0,0,7,2,508,06-06-2015,7,10:45:00,0,6,BYRON HWY,1,1,99:99:00,99:99:00,0,2
6,61112,0,0,1,1,0,12-07-2015,1,14:50:00,1,3,SR-152,1,1,99:99:00,88:88:00,0,1
6,61113,1,1,1,1,3290,17-07-2015,6,21:05:00,0,6,SOUTH VAN NESS,3,1,99:99:00,99:99:00,0,1
6,61114,1,1,1,1,3445,16-07-2015,5,14:40:00,0,6,BOUQUET CANYON RD,1,1,99:99:00,88:88:00,0,1
6,61115,0,0,3,2,3697,05-07-2015,1,20:27:00,1,2,US-50,5,1,99:99:00,99:99:00,1,1
6,61116,0,0,2,1,3340,10-07-2015,6,10:46:00,0,6,RUBY AVE,1,98,99:99:00,99:99:00,0,1
6,61117,0,0,4,3,0,03-07-2015,6,09:05:00,1,3,SR-58,1,1,99:99:00,99:99:00,0,1
6,61118,0,3,1,2,0,04-07-2015,7,06:35:00,1,1,I-5,1,1,99:99:00,99:99:00,0,1
6,61119,0,0,1,1,0,14-07-2015,3,10:10:00,0,4,CR-SAN TIMOTEO CANYON RD,1,1,99:99:00,99:99:00,1,1
6,61120,0,0,3,2,0,06-05-2015,4,09:05:00,0,3,SR-121,1,1,99:99:00,99:99:00,0,2
6,61121,0,0,2,1,0,10-07-2015,6,00:10:00,0,4,CR-HANSEN AVE,2,1,99:99:00,99:99:00,1,1
6,61122,1,1,1,3,0,08-07-2015,4,19:30:00,1,2,US-101 RAMP,1,1,99:99:00,99:99:00,0,1
6,61123,0,0,1,2,3290,09-07-2015,5,14:43:00,0,6,44TH AVE,1,10,99:99:00,99:99:00,0,1
6,61124,1,1,1,1,3290,20-07-2015,2,13:19:00,0,6,33RD AVE,1,1,99:99:00,99:99:00,0,1
6,61125,0,0,1,1,3880,09-07-2015,5,05:12:00,0,6,PARADISE RD,3,1,99:99:00,88:88:00,0,1
6,61126,0,0,2,1,1840,08-07-2015,4,17:22:00,0,6,AVENUE M,1,1,99:99:00,99:99:00,0,1
6,61127,0,0,4,1,3260,14-07-2015,3,18:30:00,0,6,GRAMERCY DR,1,1,99:99:00,99:99:00,0,1
6,61128,1,1,2,2,3210,13-07-2015,2,04:45:00,1,3,SR-210,2,1,99:99:00,99:99:00,0,1
6,61129,0,0,1,1,790,08-07-2015,4,15:12:00,0,6,WILDROSE AVE,1,1,99:99:00,99:99:00,0,1
6,61130,0,0,2,2,0,13-07-2015,2,04:51:00,0,4,CR-JACK TONE RD,2,1,99:99:00,99:99:00,0,1
6,61131,0,0,7,2,440,08-07-2015,4,09:01:00,0,6,K ST,1,1,99:99:00,99:99:00,0,1
6,61132,0,0,5,1,0,21-07-2015,3,01:51:00,0,4,CR-SIMINOLE DR,3,1,99:99:00,88:88:00,0,1
6,61133,1,1,1,1,0,10-07-2015,6,20:55:00,0,4,CR-LYTLE CREEK ROAD,2,1,99:99:00,99:99:00,0,1
6,61134,0,0,7,3,0,15-07-2015,4,22:40:00,0,4,CR-GILMAN SPRINGS ROAD,2,1,99:99:00,99:99:00,1,1
6,61135,1,1,1,1,3280,07-07-2015,3,21:15:00,0,6,GLENOAKS BLVD,3,1,99:99:00,88:88:00,0,1
6,61136,1,1,4,1,1840,07-07-2015,3,20:56:00,0,6,AVENUE I,3,1,99:99:00,99:99:00,0,1
6,61137,0,0,1,1,0,12-07-2015,1,16:45:00,0,3,SR-39,1,1,99:99:00,99:99:00,0,1
6,61138,1,1,1,1,3070,15-07-2015,4,18:06:00,0,6,ALESSANDRO BL,1,1,99:99:00,88:88:00,0,1
6,61139,0,0,3,2,538,16-07-2015,5,15:14:00,0,6,SANTA ROSA ROAD,1,1,99:99:00,99:99:00,0,1
6,61140,0,0,5,1,230,04-07-2015,7,19:30:00,0,6,SAN GABRIEL CYN RD,5,1,99:99:00,99:99:00,1,2
6,61141,1,1,1,1,1410,14-07-2015,3,08:58:00,0,6,EUCLID ST,1,1,99:99:00,99:99:00,0,1
6,61142,0,0,2,1,0,07-07-2015,3,19:30:00,0,4,CR-MESA GRANDE RD,1,1,99:99:00,99:99:00,0,1
6,61143,0,0,4,2,0,16-07-2015,5,15:45:00,0,3,SR-4,1,1,99:99:00,99:99:00,0,1
6,61144,0,0,3,3,1980,19-07-2015,1,02:40:00,0,6,EL SEGUNDO BLVD,3,1,99:99:00,88:88:00,0,1
6,61145,1,1,1,1,1980,07-07-2015,3,18:40:00,0,6,AVALON BLVD,1,1,99:99:00,99:99:00,0,1
6,61146,0,0,2,1,1600,28-07-2015,3,21:31:00,0,6,ARMOUR LN,3,1,99:99:00,99:99:00,0,1
6,61147,1,1,1,1,90,07-07-2015,3,04:45:00,0,3,SR-273,2,1,99:99:00,88:88:00,0,1
6,61148,0,0,5,2,0,17-07-2015,6,20:23:00,0,4,CR-CEDAR AVENUE,3,1,99:99:00,99:99:00,1,1
6,61149,0,0,2,1,0,29-07-2015,4,02:18:00,0,4,CR-BALLARD CYN RD,2,1,99:99:00,99:99:00,0,1
6,61150,0,0,4,2,880,07-07-2015,3,01:35:00,0,6,BAKER ST,3,10,99:99:00,99:99:00,1,1
6,61151,0,0,1,1,0,17-07-2015,6,07:18:00,0,3,SR-330,1,1,99:99:00,99:99:00,0,1
6,61152,0,0,4,2,0,17-07-2015,6,10:25:00,0,3,SR-76,1,1,99:99:00,99:99:00,0,2
6,61153,0,0,1,1,0,06-07-2015,2,10:40:00,0,4,CR-PINER RD,1,1,99:99:00,99:99:00,0,1
6,61154,0,0,2,1,0,30-07-2015,5,23:45:00,0,4,CR-MEADOW LAKE RD,2,1,99:99:00,88:88:00,0,1
6,61155,0,0,2,2,4040,06-07-2015,2,05:44:00,1,1,I-15,4,1,99:99:00,88:88:00,1,1
6,61156,1,1,1,1,1790,30-07-2015,5,21:24:00,0,6,BEACH BL,3,1,99:99:00,99:99:00,0,1
6,61157,0,0,2,2,0,06-07-2015,2,05:30:00,0,4,CR-LONGVIEW RD,1,1,99:99:00,99:99:00,0,1
6,61158,0,0,1,1,1980,03-07-2015,6,03:15:00,0,6,PLATT AV,3,1,99:99:00,88:88:00,1,1
6,61159,1,1,1,1,1364,11-05-2015,2,08:31:00,0,6,FREMONT BL,1,1,99:99:00,88:88:00,0,1
6,61160,0,0,3,2,0,10-07-2015,6,16:55:00,0,4,CR-MERRILL AVE,1,10,99:99:00,99:99:00,0,1
