STATE,ST_CASE,PVE_FORMS,VEH_NO,PFIRE,PDEATHS,CrashDate,CrashTime,PMAN_COLL,PNUMOCCS,PTYPE,PHIT_RUN,PMODEL,PMODYEAR,PGVWR,PV_CONFIG,PHAZ_INV,PVEH_SEV,PTOWED
42,420361,2,5,0,0,02-May,02:29:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,499,9999,0,Not_Applicable,No,Unknown,Not_Towed
42,420369,1,2,0,0,09-May,23:44:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,47,2004,0,Not_Applicable,No,Unknown,Not_Towed
42,420432,2,3,0,0,04-Jun,20:36:00,Front-to-Front,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,44,1996,0,Not_Applicable,No,Functional_Damage,Not_Towed
42,420438,2,3,0,0,04-Jun,00:52:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,20,2001,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420453,1,2,0,0,28-Jun,03:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,399,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420453,1,3,0,0,28-Jun,03:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,404,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420544,1,2,0,0,10-Jun,23:49:00,Not_Collision_with_Motor_Vehicle_in_Transport,3,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,407,2012,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420622,1,2,0,0,03-Sep,13:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420631,1,2,0,0,05-Aug,21:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,472,2006,0,Not_Applicable,No,Functional_Damage,Not_Towed
42,420679,1,2,0,0,26-Sep,99:99:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,35,2009,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
42,420697,1,2,0,0,22-Aug,15:11:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2003,0,Not_Applicable,No,Unknown,Not_Towed
42,420704,18,1,0,0,07-Jan,13:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420704,18,2,0,0,07-Jan,13:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,2001,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
42,420704,18,3,0,0,07-Jan,13:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,423,2014,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420704,18,4,0,0,07-Jan,13:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2010,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420713,3,4,0,0,16-Jul,15:50:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,24,2010,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420718,1,2,0,0,18-Oct,03:59:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,404,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420741,2,3,0,0,11-Sep,08:17:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,404,1997,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420767,1,2,1,0,20-Dec,02:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,9999,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420767,1,3,1,0,20-Dec,02:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,9999,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420769,2,3,0,0,12-Jul,03:06:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,14,2003,0,Not_Applicable,No,Unknown,Not_Towed
42,420769,2,4,0,0,12-Jul,03:06:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,34,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420769,2,5,0,0,12-Jul,03:06:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,482,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420780,1,2,0,0,06-Dec,00:54:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,43,2008,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,420780,1,3,0,0,06-Dec,00:54:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2015,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
42,420796,1,2,0,0,21-Aug,10:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,2016,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
42,420837,1,2,0,0,27-Sep,02:25:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2011,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420895,2,3,0,0,25-Dec,20:45:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,2013,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,420928,1,2,0,0,07-Nov,21:16:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2013,2,Truck_Pulling_Trailer(s),No,Minor_Damage,Not_Towed
42,421037,2,3,0,0,09-Nov,05:17:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2003,3,Truck_Tractor,No,Minor_Damage,Not_Towed
42,421043,1,2,0,0,15-Oct,23:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2007,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
42,421046,1,2,0,0,12-Dec,00:28:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,Yes,881,2006,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
42,421049,1,2,0,0,08-Nov,18:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,43,2001,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
42,421053,1,2,0,0,11-Jun,17:56:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,2004,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,421053,1,3,0,0,11-Jun,17:56:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1998,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,421053,1,4,0,0,11-Jun,17:56:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,1995,0,Not_Applicable,No,Minor_Damage,Not_Towed
42,421070,1,2,0,0,23-Oct,05:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,804,2016,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
45,450054,1,2,0,0,30-Jan,21:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,32,1989,0,Not_Applicable,No,No_Damage,Not_Towed
45,450091,2,1,0,0,13-Feb,14:25:00,Sideswipe_–_Opposite_Direction,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2000,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
45,450123,1,1,0,0,27-Feb,20:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Working_Motor_Vehicle,No,481,2009,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450129,1,2,0,0,07-Mar,15:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,442,1998,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450147,1,2,0,0,16-Mar,00:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2010,0,Not_Applicable,No,Disabling_Damage,Not_Towed
45,450208,1,1,0,0,15-Feb,20:58:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2011,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450272,2,1,0,0,05-May,05:28:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2013,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
45,450341,1,1,0,0,01-Jun,06:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2002,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450341,1,2,0,0,01-Jun,06:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,1996,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450341,1,3,0,0,01-Jun,06:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450341,1,4,0,0,01-Jun,06:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2002,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450427,1,1,0,0,15-Jul,14:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
45,450447,2,3,0,0,21-Jul,20:00:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,43,2007,0,Not_Applicable,No,No_Damage,Not_Towed
45,450454,1,2,0,0,03-Jan,17:54:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,2003,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450536,1,2,0,0,15-Aug,12:08:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,403,2000,0,Not_Applicable,No,No_Damage,Not_Towed
45,450800,1,2,0,0,26-Nov,03:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,1996,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450800,1,3,0,0,26-Nov,03:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,43,2002,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450800,1,4,0,0,26-Nov,03:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
45,450880,1,1,0,0,20-Dec,02:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,1998,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
45,450880,1,2,0,0,20-Dec,02:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,1986,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
45,450880,1,3,0,0,20-Dec,02:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,441,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
46,460011,1,2,0,0,14-Mar,02:12:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,431,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470040,1,2,0,0,29-Jan,07:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2005,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
47,470049,1,1,0,1,01-Feb,01:18:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,472,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470195,2,3,0,0,09-Apr,09:35:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
47,470214,1,2,0,0,22-Apr,23:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470265,2,3,0,0,10-May,20:53:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,32,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
47,470268,1,2,0,0,12-Mar,21:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470268,1,3,0,0,12-Mar,21:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,482,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470280,1,2,0,0,09-May,22:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,2009,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470296,4,2,0,0,18-May,13:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2001,0,Not_Applicable,No,Minor_Damage,Not_Towed
47,470296,4,5,0,0,18-May,13:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,472,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470320,1,2,0,0,29-Apr,16:56:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,3,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470368,1,2,0,0,19-Jun,11:29:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,51,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
47,470495,1,2,0,0,11-Aug,18:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2000,0,Not_Applicable,No,Functional_Damage,Not_Towed
47,470710,1,2,0,0,21-Oct,99:99:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Working_Motor_Vehicle,No,881,1989,3,Single-Unit_Truck_(3_or_More_axles),No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470753,1,2,0,0,09-Nov,09:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470757,1,2,0,0,14-Nov,18:59:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2003,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
47,470828,1,2,0,0,08-Dec,19:34:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,1985,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480005,1,1,0,0,01-Jan,18:27:00,Not_Collision_with_Motor_Vehicle_in_Transport,4,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,988,2013,3,"Bus_(Seats_for_More_Than_Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)Truck_Tractor_Occupants,_Including_Driver)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480084,1,2,0,0,09-Jan,22:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,1997,3,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480126,1,2,0,0,19-Jan,05:52:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480142,1,2,0,0,22-Jan,06:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2009,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
48,480182,1,2,0,0,18-Jan,21:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2003,0,Not_Applicable,No,Not_Reported,Not_Towed
48,480182,1,3,0,0,18-Jan,21:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2006,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
48,480182,1,4,0,0,18-Jan,21:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2005,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
48,480191,1,2,0,0,23-Jan,22:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,3,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,480207,1,2,0,0,27-Jan,01:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,34,2008,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480271,1,2,0,1,10-Feb,16:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,470,1991,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480297,2,3,0,0,08-Feb,22:18:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,1982,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,480354,1,2,0,0,21-Feb,17:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,482,2003,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,480356,2,3,0,0,22-Feb,20:40:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2012,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480356,2,4,0,0,22-Feb,20:40:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2006,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480364,1,2,0,0,23-Feb,04:18:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2002,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
48,480375,1,2,0,0,27-Feb,23:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Working_Motor_Vehicle,No,882,2004,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Not_Towed
48,480380,1,2,0,0,19-Jan,22:01:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,403,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480445,2,3,0,0,06-Mar,01:47:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480445,2,4,0,0,06-Mar,01:47:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2015,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,480445,2,5,0,0,06-Mar,01:47:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2015,0,Not_Applicable,No,No_Damage,Not_Towed
48,480445,2,6,0,0,06-Mar,01:47:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480445,2,7,0,0,06-Mar,01:47:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480456,1,2,0,0,07-Mar,16:12:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480459,1,2,0,0,08-Mar,19:16:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,2001,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480469,1,2,0,0,10-Mar,12:08:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2002,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
48,480524,2,2,0,0,14-Mar,21:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1999,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,480602,2,3,0,0,29-Mar,01:17:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,43,2007,0,Not_Applicable,No,No_Damage,Not_Towed
48,480612,3,4,0,0,04-Mar,19:36:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,47,2009,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,480751,5,6,0,0,12-Apr,02:28:00,Sideswipe_–_Same_Direction,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2014,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480751,5,7,0,0,12-Apr,02:28:00,Sideswipe_–_Same_Direction,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,9,2012,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480751,5,8,0,0,12-Apr,02:28:00,Sideswipe_–_Same_Direction,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480751,5,9,0,0,12-Apr,02:28:00,Sideswipe_–_Same_Direction,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,37,2009,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480761,1,2,0,0,16-Apr,01:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,1998,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480772,1,2,0,0,19-Apr,01:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,21,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480772,1,3,0,0,19-Apr,01:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480813,1,2,0,0,31-Mar,16:04:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Working_Motor_Vehicle,No,881,2009,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,480827,2,3,0,0,15-Apr,12:30:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,1997,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,480831,2,3,0,0,17-Apr,21:45:00,Front-to-Rear,4,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,2,2013,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,480831,2,4,0,0,17-Apr,21:45:00,Front-to-Rear,3,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,441,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
